Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-02-20,18.950000762939453,18.950000762939453,18.239999771118164,18.239999771118164,0.0,0.0,0
2019-02-20,18.739999771118164,18.739999771118164,18.739999771118164,18.739999771118164,21.0,0.0,0
2019-02-22,18.350000381469727,18.350000381469727,18.350000381469727,18.350000381469727,45.0,0.0,0
2019-02-22,18.709999084472656,18.709999084472656,18.709999084472656,18.709999084472656,0.0,0.0,0
2019-02-25,18.459999084472656,18.459999084472656,18.459999084472656,18.459999084472656,280.0,0.0,0
2019-02-25,18.81999969482422,18.81999969482422,18.809999465942383,18.809999465942383,0.0,0.0,0
2019-02-26,18.31999969482422,18.31999969482422,18.31999969482422,18.31999969482422,11.0,0.0,0
2019-02-26,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0.0,0.0,0
2019-02-27,18.149999618530273,18.149999618530273,18.149999618530273,18.149999618530273,0.0,0.0,0
2019-02-27,17.940000534057617,17.940000534057617,17.940000534057617,17.940000534057617,0.0,0.0,0
2019-02-27,18.1299991607666,18.1299991607666,18.1299991607666,18.1299991607666,70.0,0.0,0
2019-02-27,17.889999389648438,17.889999389648438,17.889999389648438,17.889999389648438,0.0,0.0,0
2019-02-27,18.200000762939453,18.200000762939453,18.200000762939453,18.200000762939453,100.0,0.0,0
2019-02-28,17.8700008392334,17.8700008392334,17.8700008392334,17.8700008392334,0.0,0.0,0
2019-03-01,17.979999542236328,17.979999542236328,17.979999542236328,17.979999542236328,95.0,0.0,0
2019-03-04,17.979999542236328,17.979999542236328,17.799999237060547,17.799999237060547,0.0,0.0,0
2019-03-04,17.84000015258789,17.84000015258789,17.829999923706055,17.829999923706055,0.0,0.0,0
2019-03-05,17.850000381469727,17.850000381469727,17.850000381469727,17.850000381469727,24.0,0.0,0
2019-03-06,17.950000762939453,17.950000762939453,17.950000762939453,17.950000762939453,0.0,0.0,0
2019-03-06,18.15999984741211,18.15999984741211,18.15999984741211,18.15999984741211,0.0,0.0,0
2019-03-06,18.1200008392334,18.1200008392334,18.1200008392334,18.1200008392334,58.0,0.0,0
2019-03-07,17.799999237060547,17.799999237060547,17.799999237060547,17.799999237060547,0.0,0.0,0
2019-03-07,18.15999984741211,18.15999984741211,18.15999984741211,18.15999984741211,0.0,0.0,0
2019-03-08,17.84000015258789,17.84000015258789,17.84000015258789,17.84000015258789,0.0,0.0,0
2019-03-08,18.18000030517578,18.18000030517578,18.18000030517578,18.18000030517578,27.0,0.0,0
2019-03-08,18.18000030517578,18.18000030517578,18.18000030517578,18.18000030517578,40.0,0.0,0
2019-03-11,18.280000686645508,18.280000686645508,17.81999969482422,18.170000076293945,120.0,0.0,0
2019-03-11,18.270000457763672,18.270000457763672,18.270000457763672,18.270000457763672,8.0,0.0,0
2019-03-11,18.270000457763672,18.270000457763672,18.270000457763672,18.270000457763672,4378.0,0.0,0
2019-03-12,18.25,18.25,18.25,18.25,200.0,0.0,0
2019-03-13,18.200000762939453,18.200000762939453,18.200000762939453,18.200000762939453,0.0,0.0,0
2019-03-13,18.56999969482422,18.56999969482422,18.56999969482422,18.56999969482422,0.0,0.0,0
2019-03-14,18.15999984741211,18.15999984741211,18.15999984741211,18.15999984741211,165.0,0.0,0
2019-03-14,18.510000228881836,18.510000228881836,18.510000228881836,18.510000228881836,0.0,0.0,0
2019-03-15,18.25,18.25,18.25,18.25,75.0,0.0,0
2019-03-15,18.6200008392334,18.6200008392334,18.6200008392334,18.6200008392334,0.0,0.0,0
2019-03-15,18.579999923706055,18.579999923706055,18.579999923706055,18.579999923706055,480.0,0.0,0
2019-03-18,18.299999237060547,18.299999237060547,18.25,18.25,0.0,0.0,0
2019-03-18,18.6200008392334,18.6200008392334,18.6200008392334,18.6200008392334,54.0,0.0,0
2019-03-18,18.649999618530273,18.649999618530273,18.649999618530273,18.649999618530273,50.0,0.0,0
2019-03-18,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,7.0,0.0,0
2019-03-18,18.6200008392334,18.6200008392334,18.6200008392334,18.6200008392334,0.0,0.0,0
2019-03-18,18.579999923706055,18.579999923706055,18.579999923706055,18.579999923706055,500.0,0.0,0
2019-03-19,18.260000228881836,18.260000228881836,18.260000228881836,18.260000228881836,11.0,0.125,0
2019-03-19,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0.0,0.0,0
2019-03-20,18.299999237060547,18.299999237060547,18.299999237060547,18.299999237060547,0.0,0.0,0
2019-03-20,18.299999237060547,18.299999237060547,18.299999237060547,18.299999237060547,200.0,0.0,0
2019-03-20,18.200000762939453,18.200000762939453,18.200000762939453,18.200000762939453,200.0,0.0,0
2019-03-21,18.18000030517578,18.18000030517578,18.18000030517578,18.18000030517578,0.0,0.0,0
2019-03-21,18.18000030517578,18.18000030517578,18.18000030517578,18.18000030517578,0.0,0.0,0
2019-03-22,18.309999465942383,18.309999465942383,18.309999465942383,18.309999465942383,0.0,0.0,0
2019-03-25,17.93000030517578,17.93000030517578,17.93000030517578,17.93000030517578,0.0,0.0,0
2019-03-25,18.299999237060547,18.299999237060547,18.299999237060547,18.299999237060547,0.0,0.0,0
