Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-28 09:45:00+01:00,34.20000076293945,34.25,33.900001525878906,34.0,19034,0,0
2020-12-28 10:00:00+01:00,34.0,34.25,33.70000076293945,33.70000076293945,23174,0,0
2020-12-28 10:15:00+01:00,33.75,34.099998474121094,33.70000076293945,34.04999923706055,19462,0,0
2020-12-28 10:30:00+01:00,34.099998474121094,34.20000076293945,33.849998474121094,33.900001525878906,8758,0,0
2020-12-28 10:45:00+01:00,33.95000076293945,34.099998474121094,33.95000076293945,34.04999923706055,12728,0,0
2020-12-28 11:00:00+01:00,34.0,34.04999923706055,33.79999923706055,34.0,7424,0,0
2020-12-28 11:15:00+01:00,34.0,34.25,34.0,34.150001525878906,14676,0,0
2020-12-28 11:30:00+01:00,34.04999923706055,34.45000076293945,34.04999923706055,34.45000076293945,22640,0,0
2020-12-28 11:45:00+01:00,34.45000076293945,34.79999923706055,34.400001525878906,34.75,30738,0,0
2020-12-28 12:00:00+01:00,34.79999923706055,34.900001525878906,34.650001525878906,34.900001525878906,9476,0,0
2020-12-28 12:15:00+01:00,34.79999923706055,34.900001525878906,34.650001525878906,34.70000076293945,9226,0,0
2020-12-28 12:30:00+01:00,34.70000076293945,34.849998474121094,34.70000076293945,34.79999923706055,5084,0,0
2020-12-28 12:45:00+01:00,34.79999923706055,35.20000076293945,34.75,35.20000076293945,28972,0,0
2020-12-28 13:00:00+01:00,35.20000076293945,35.20000076293945,35.04999923706055,35.04999923706055,15438,0,0
2020-12-28 13:15:00+01:00,35.150001525878906,35.20000076293945,35.04999923706055,35.20000076293945,18306,0,0
2020-12-28 13:30:00+01:00,35.150001525878906,35.29999923706055,35.099998474121094,35.29999923706055,13996,0,0
2020-12-28 13:45:00+01:00,35.29999923706055,35.650001525878906,35.29999923706055,35.650001525878906,25388,0,0
2020-12-28 14:00:00+01:00,35.599998474121094,35.70000076293945,35.29999923706055,35.29999923706055,18930,0,0
2020-12-28 14:15:00+01:00,35.29999923706055,35.5,35.20000076293945,35.400001525878906,18194,0,0
2020-12-28 14:30:00+01:00,35.45000076293945,35.5,35.04999923706055,35.150001525878906,11640,0,0
2020-12-28 14:45:00+01:00,35.099998474121094,35.349998474121094,35.04999923706055,35.150001525878906,9276,0,0
2020-12-28 15:00:00+01:00,35.150001525878906,35.29999923706055,34.79999923706055,35.0,14058,0,0
2020-12-28 15:15:00+01:00,35.099998474121094,35.20000076293945,34.95000076293945,35.20000076293945,5948,0,0
2020-12-28 15:30:00+01:00,35.20000076293945,35.349998474121094,35.099998474121094,35.20000076293945,8116,0,0
2020-12-28 15:45:00+01:00,35.20000076293945,35.45000076293945,35.150001525878906,35.400001525878906,12310,0,0
2020-12-28 16:00:00+01:00,35.400001525878906,35.400001525878906,35.0,35.20000076293945,6384,0,0
2020-12-28 16:15:00+01:00,35.099998474121094,35.400001525878906,35.0,35.29999923706055,20300,0,0
2020-12-28 16:30:00+01:00,35.150001525878906,35.29999923706055,35.04999923706055,35.150001525878906,5564,0,0
2020-12-28 16:45:00+01:00,35.099998474121094,35.099998474121094,34.79999923706055,35.0,13286,0,0
2020-12-28 17:00:00+01:00,35.0,35.25,34.650001525878906,34.70000076293945,27064,0,0
2020-12-28 17:15:00+01:00,34.75,35.29999923706055,34.70000076293945,35.099998474121094,15780,0,0
2020-12-29 09:00:00+01:00,34.849998474121094,35.25,34.099998474121094,34.5,29238,0,0
2020-12-29 09:15:00+01:00,34.5,34.5,33.70000076293945,33.849998474121094,33370,0,0
2020-12-29 09:30:00+01:00,33.849998474121094,34.5,33.849998474121094,34.400001525878906,17622,0,0
2020-12-29 09:45:00+01:00,34.349998474121094,34.400001525878906,34.04999923706055,34.25,7442,0,0
2020-12-29 10:00:00+01:00,34.20000076293945,34.54999923706055,34.20000076293945,34.400001525878906,12634,0,0
2020-12-29 10:15:00+01:00,34.400001525878906,34.54999923706055,34.099998474121094,34.20000076293945,5282,0,0
2020-12-29 10:30:00+01:00,34.150001525878906,34.25,34.099998474121094,34.150001525878906,5470,0,0
2020-12-29 10:45:00+01:00,34.04999923706055,34.04999923706055,33.79999923706055,33.79999923706055,12432,0,0
2020-12-29 11:00:00+01:00,33.900001525878906,34.150001525878906,33.849998474121094,34.150001525878906,8330,0,0
2020-12-29 11:15:00+01:00,34.150001525878906,34.150001525878906,33.900001525878906,34.0,4480,0,0
2020-12-29 11:30:00+01:00,33.95000076293945,34.150001525878906,33.95000076293945,34.150001525878906,6624,0,0
2020-12-29 11:45:00+01:00,34.04999923706055,34.099998474121094,33.900001525878906,33.95000076293945,6922,0,0
2020-12-29 12:00:00+01:00,33.900001525878906,34.04999923706055,33.900001525878906,34.0,3434,0,0
2020-12-29 12:15:00+01:00,33.95000076293945,34.04999923706055,33.95000076293945,34.0,2920,0,0
2020-12-29 12:30:00+01:00,34.04999923706055,34.099998474121094,33.95000076293945,34.099998474121094,4026,0,0
2020-12-29 12:45:00+01:00,34.150001525878906,34.150001525878906,33.75,33.95000076293945,13942,0,0
2020-12-29 13:00:00+01:00,33.900001525878906,33.95000076293945,33.849998474121094,33.95000076293945,614,0,0
2020-12-29 13:15:00+01:00,33.95000076293945,34.0,33.70000076293945,33.79999923706055,6728,0,0
2020-12-29 13:30:00+01:00,33.70000076293945,33.79999923706055,33.349998474121094,33.599998474121094,13200,0,0
2020-12-29 13:45:00+01:00,33.5,33.79999923706055,33.5,33.650001525878906,6132,0,0
2020-12-29 14:00:00+01:00,33.650001525878906,33.75,33.54999923706055,33.599998474121094,2884,0,0
2020-12-29 14:15:00+01:00,33.54999923706055,33.650001525878906,33.400001525878906,33.5,9150,0,0
2020-12-29 14:30:00+01:00,33.5,33.5,33.25,33.29999923706055,4874,0,0
2020-12-29 14:45:00+01:00,33.349998474121094,33.45000076293945,33.099998474121094,33.20000076293945,9732,0,0
2020-12-29 15:00:00+01:00,33.20000076293945,33.349998474121094,32.54999923706055,32.75,35478,0,0
2020-12-29 15:15:00+01:00,32.75,33.0,32.650001525878906,32.650001525878906,14778,0,0
2020-12-29 15:30:00+01:00,32.75,32.900001525878906,32.650001525878906,32.75,20364,0,0
2020-12-29 15:45:00+01:00,32.75,32.75,32.25,32.349998474121094,28466,0,0
2020-12-29 16:00:00+01:00,32.25,32.5,32.099998474121094,32.5,34672,0,0
2020-12-29 16:15:00+01:00,32.5,32.79999923706055,32.45000076293945,32.79999923706055,8154,0,0
2020-12-29 16:30:00+01:00,32.75,32.900001525878906,32.400001525878906,32.849998474121094,17904,0,0
2020-12-29 16:45:00+01:00,32.900001525878906,33.150001525878906,32.900001525878906,32.95000076293945,14216,0,0
2020-12-29 17:00:00+01:00,32.95000076293945,33.099998474121094,32.900001525878906,32.95000076293945,16890,0,0
2020-12-29 17:15:00+01:00,32.95000076293945,33.099998474121094,32.75,32.95000076293945,29228,0,0
2020-12-30 09:00:00+01:00,33.0,33.400001525878906,32.900001525878906,33.25,14162,0,0
2020-12-30 09:15:00+01:00,33.25,33.79999923706055,33.25,33.349998474121094,21420,0,0
2020-12-30 09:30:00+01:00,33.400001525878906,33.54999923706055,33.20000076293945,33.20000076293945,8958,0,0
2020-12-30 09:45:00+01:00,33.25,33.25,33.0,33.04999923706055,6128,0,0
2020-12-30 10:00:00+01:00,33.04999923706055,33.099998474121094,32.75,32.849998474121094,11586,0,0
2020-12-30 10:15:00+01:00,32.849998474121094,33.29999923706055,32.79999923706055,33.150001525878906,11386,0,0
2020-12-30 10:30:00+01:00,33.099998474121094,33.25,32.79999923706055,32.900001525878906,11226,0,0
2020-12-30 10:45:00+01:00,32.900001525878906,32.900001525878906,32.75,32.75,3552,0,0
2020-12-30 11:00:00+01:00,32.79999923706055,33.29999923706055,32.79999923706055,33.25,9706,0,0
2020-12-30 11:15:00+01:00,33.150001525878906,33.25,32.95000076293945,32.95000076293945,4560,0,0
2020-12-30 11:30:00+01:00,32.95000076293945,33.099998474121094,32.849998474121094,33.099998474121094,4660,0,0
2020-12-30 11:45:00+01:00,33.099998474121094,33.400001525878906,33.099998474121094,33.25,8196,0,0
2020-12-30 12:00:00+01:00,33.25,33.349998474121094,33.099998474121094,33.20000076293945,6358,0,0
2020-12-30 12:15:00+01:00,33.29999923706055,33.400001525878906,33.29999923706055,33.400001525878906,6680,0,0
2020-12-30 12:30:00+01:00,33.29999923706055,33.400001525878906,33.150001525878906,33.150001525878906,1304,0,0
2020-12-30 12:45:00+01:00,33.20000076293945,33.20000076293945,33.099998474121094,33.20000076293945,2458,0,0
2020-12-30 13:00:00+01:00,33.20000076293945,33.20000076293945,32.95000076293945,33.0,5660,0,0
2020-12-30 13:15:00+01:00,32.95000076293945,33.04999923706055,32.900001525878906,32.95000076293945,3722,0,0
2020-12-30 13:30:00+01:00,33.0,33.29999923706055,32.95000076293945,33.25,12568,0,0
2020-12-30 13:45:00+01:00,33.20000076293945,33.25,33.150001525878906,33.20000076293945,4120,0,0
2020-12-30 14:00:00+01:00,33.25,33.349998474121094,33.20000076293945,33.349998474121094,2820,0,0
2020-12-30 14:15:00+01:00,33.349998474121094,33.599998474121094,33.25,33.54999923706055,7524,0,0
2020-12-30 14:30:00+01:00,33.599998474121094,33.599998474121094,33.45000076293945,33.5,4432,0,0
2020-12-30 14:45:00+01:00,33.45000076293945,33.45000076293945,33.400001525878906,33.45000076293945,1348,0,0
2020-12-30 15:00:00+01:00,33.45000076293945,33.45000076293945,33.349998474121094,33.400001525878906,500,0,0
2020-12-30 15:15:00+01:00,33.400001525878906,33.45000076293945,33.349998474121094,33.400001525878906,1774,0,0
2020-12-30 15:30:00+01:00,33.400001525878906,33.650001525878906,33.349998474121094,33.599998474121094,7538,0,0
2020-12-30 15:45:00+01:00,33.650001525878906,33.70000076293945,33.54999923706055,33.70000076293945,11006,0,0
2020-12-30 16:00:00+01:00,33.70000076293945,33.849998474121094,33.70000076293945,33.849998474121094,15796,0,0
2020-12-30 16:15:00+01:00,33.79999923706055,33.900001525878906,33.79999923706055,33.900001525878906,4498,0,0
2020-12-30 16:30:00+01:00,33.849998474121094,33.849998474121094,33.70000076293945,33.75,1820,0,0
2020-12-30 16:45:00+01:00,33.75,33.79999923706055,33.650001525878906,33.75,3348,0,0
2020-12-30 17:00:00+01:00,33.75,33.75,33.70000076293945,33.70000076293945,3166,0,0
2020-12-30 17:15:00+01:00,33.650001525878906,33.650001525878906,33.20000076293945,33.25,10286,0,0
2020-12-31 09:00:00+01:00,33.650001525878906,33.900001525878906,33.54999923706055,33.54999923706055,14172,0,0
2020-12-31 09:15:00+01:00,33.54999923706055,33.79999923706055,33.54999923706055,33.599998474121094,2840,0,0
2020-12-31 09:30:00+01:00,33.599998474121094,34.099998474121094,33.599998474121094,34.0,13794,0,0
2020-12-31 09:45:00+01:00,34.099998474121094,34.150001525878906,33.95000076293945,33.95000076293945,4546,0,0
2020-12-31 10:00:00+01:00,34.099998474121094,34.150001525878906,34.0,34.0,2694,0,0
2020-12-31 10:15:00+01:00,34.099998474121094,34.099998474121094,34.0,34.099998474121094,3972,0,0
2020-12-31 10:30:00+01:00,34.150001525878906,34.150001525878906,34.0,34.099998474121094,1590,0,0
2020-12-31 10:45:00+01:00,34.04999923706055,34.099998474121094,34.0,34.099998474121094,3666,0,0
2020-12-31 11:00:00+01:00,34.099998474121094,34.5,34.099998474121094,34.29999923706055,19126,0,0
2020-12-31 11:15:00+01:00,34.20000076293945,34.29999923706055,34.099998474121094,34.099998474121094,11804,0,0
2020-12-31 11:30:00+01:00,34.25,34.29999923706055,34.20000076293945,34.25,2048,0,0
2020-12-31 11:45:00+01:00,34.25,34.45000076293945,34.20000076293945,34.400001525878906,5746,0,0
2020-12-31 12:00:00+01:00,34.400001525878906,34.45000076293945,34.29999923706055,34.29999923706055,2432,0,0
2020-12-31 12:15:00+01:00,34.400001525878906,34.5,34.400001525878906,34.5,3470,0,0
2020-12-31 12:30:00+01:00,34.45000076293945,34.5,34.45000076293945,34.45000076293945,576,0,0
2020-12-31 12:45:00+01:00,34.45000076293945,34.45000076293945,34.29999923706055,34.45000076293945,3974,0,0
2020-12-31 13:00:00+01:00,34.349998474121094,34.400001525878906,34.29999923706055,34.349998474121094,622,0,0
2020-12-31 13:15:00+01:00,34.45000076293945,34.5,34.349998474121094,34.5,2082,0,0
2020-12-31 13:30:00+01:00,34.45000076293945,34.5,34.349998474121094,34.349998474121094,4926,0,0
2020-12-31 13:45:00+01:00,34.45000076293945,34.45000076293945,34.25,34.25,6504,0,0
2020-12-31 14:00:00+01:00,34.349998474121094,34.349998474121094,34.349998474121094,34.349998474121094,13672,0,0
2021-01-04 09:00:00+01:00,34.79999923706055,34.95000076293945,34.54999923706055,34.599998474121094,8412,0,0
2021-01-04 09:15:00+01:00,34.54999923706055,35.0,34.25,35.0,51738,0,0
2021-01-04 09:30:00+01:00,35.0,35.04999923706055,34.70000076293945,34.900001525878906,6474,0,0
2021-01-04 09:45:00+01:00,34.900001525878906,35.25,34.849998474121094,35.04999923706055,21904,0,0
2021-01-04 10:00:00+01:00,35.099998474121094,35.599998474121094,35.04999923706055,35.54999923706055,25022,0,0
2021-01-04 10:15:00+01:00,35.599998474121094,36.150001525878906,35.54999923706055,35.95000076293945,48208,0,0
2021-01-04 10:30:00+01:00,35.95000076293945,36.04999923706055,35.650001525878906,35.650001525878906,18708,0,0
2021-01-04 10:45:00+01:00,35.70000076293945,35.70000076293945,35.0,35.400001525878906,12876,0,0
2021-01-04 11:00:00+01:00,35.5,35.849998474121094,35.45000076293945,35.849998474121094,11678,0,0
2021-01-04 11:15:00+01:00,35.849998474121094,36.0,35.79999923706055,35.95000076293945,17068,0,0
2021-01-04 11:30:00+01:00,35.95000076293945,36.099998474121094,35.849998474121094,36.04999923706055,19446,0,0
2021-01-04 11:45:00+01:00,36.04999923706055,36.599998474121094,36.0,36.599998474121094,37906,0,0
2021-01-04 12:00:00+01:00,36.5,36.849998474121094,36.5,36.650001525878906,26892,0,0
2021-01-04 12:15:00+01:00,36.75,36.79999923706055,36.5,36.599998474121094,16454,0,0
2021-01-04 12:30:00+01:00,36.650001525878906,36.79999923706055,36.5,36.54999923706055,21892,0,0
2021-01-04 12:45:00+01:00,36.54999923706055,36.849998474121094,36.5,36.79999923706055,14230,0,0
2021-01-04 13:00:00+01:00,36.79999923706055,36.79999923706055,36.25,36.400001525878906,33670,0,0
2021-01-04 13:15:00+01:00,36.349998474121094,36.5,36.29999923706055,36.400001525878906,12888,0,0
